datetime,BASEL,BUDAPEST,DE,DRESDEN,DUSSELDORF,HEATHROW,KASSEL,LJUBLJANA,MAASTRICHT,MALMO,MONTELIMAR,MUENCHEN,OSLO,PERPIGNAN,ROMA,SONNBLICK,STOCKHOLM,TOURS
2008-07-10,0.6,0.52,,0.81,0.8,0.76,0.73,0.62,0.84,,0.56,0.55,0.54,0.74,0.56,0.8,,0.7
2008-07-11,0.73,0.5,,0.75,0.84,0.8,0.82,0.61,0.86,,0.74,0.55,0.72,0.76,0.62,0.85,,0.75
2008-07-12,0.78,0.4,,0.8,0.73,0.73,0.77,0.58,0.79,,0.86,0.84,0.68,0.76,0.48,0.99,,0.68
2008-07-13,0.88,0.49,,0.94,0.66,0.66,0.71,0.88,0.71,,0.68,0.92,0.76,0.53,0.6,1.0,,0.61
2008-07-14,0.77,0.78,,0.73,0.69,0.69,0.68,0.92,0.72,,0.55,0.88,0.7,0.46,0.68,1.0,,0.59
2008-07-15,0.64,0.67,,0.65,0.7,0.73,0.59,0.63,0.79,,0.53,0.62,0.58,0.39,0.56,0.97,,0.59
2008-07-16,0.63,0.53,,0.77,0.8,0.65,0.83,0.56,0.85,,0.56,0.62,0.59,0.42,0.58,0.87,,0.73
2008-07-17,0.85,0.58,,0.73,0.83,0.72,0.75,0.56,0.85,,0.62,0.87,0.58,0.58,0.58,1.0,,0.56
2008-07-18,0.71,0.67,,0.74,0.84,0.82,0.84,0.8,0.82,,0.5,0.77,0.63,0.47,0.71,0.99,,0.66
2008-07-19,0.64,0.52,,0.73,0.8,0.67,0.81,0.65,0.78,,0.51,0.61,0.72,0.66,0.66,0.96,,0.62
2008-07-20,0.64,0.62,,0.73,0.85,0.58,0.77,0.68,0.84,,0.74,0.77,0.87,0.67,0.66,0.97,,0.58
2008-07-21,0.56,0.57,,0.72,0.89,0.57,0.84,0.83,0.91,,0.47,0.64,0.78,0.43,0.68,0.99,,0.58
2008-07-22,0.68,0.56,,0.82,0.8,0.64,0.72,0.82,0.77,,0.47,0.77,0.65,0.33,0.6,0.95,,0.57
2008-07-23,0.65,0.81,,0.74,0.82,0.67,0.66,0.56,0.84,,0.48,0.75,0.6,0.38,0.48,0.97,,0.46
2008-07-24,0.58,0.73,,0.81,0.65,0.63,0.58,0.59,0.66,,0.55,0.71,0.61,0.56,0.6,0.98,,0.5
2008-07-25,0.59,0.65,,0.77,0.65,0.67,0.6,0.68,0.65,,0.69,0.71,0.51,0.6,0.63,0.99,,0.82
2008-07-26,0.67,0.56,,0.64,0.8,0.63,0.58,0.74,0.86,,0.7,0.66,0.54,0.52,0.66,0.99,,0.76
2008-07-27,0.8,0.48,,0.55,0.78,0.58,0.53,0.7,0.88,,0.67,0.64,0.5,0.49,0.7,0.98,,0.65
2008-07-28,0.7,0.43,,0.49,0.71,0.64,0.39,0.69,0.88,,0.61,0.62,0.5,0.65,0.66,0.93,,0.71
2008-07-29,0.67,0.47,,0.46,0.74,0.74,0.66,0.71,0.81,,0.64,0.65,0.6,0.7,0.66,0.89,,0.65
2008-07-30,0.72,0.51,,0.6,0.73,0.6,0.73,0.76,0.73,,0.6,0.58,0.76,0.79,0.59,0.84,,0.56
2008-07-31,0.57,0.57,,0.46,0.66,0.72,0.62,0.74,0.7,,0.56,0.51,0.64,0.78,0.62,0.94,,0.68
2008-08-01,0.75,0.59,,0.58,0.65,0.72,0.62,0.67,0.73,,0.78,0.68,0.6,0.58,0.6,0.92,,0.64
2008-08-02,0.66,0.54,,0.87,0.7,0.75,0.58,0.91,0.75,,0.58,0.71,0.79,0.47,0.54,0.96,,0.84
2008-08-03,0.68,0.56,,0.63,0.77,0.88,0.62,0.7,0.83,,0.6,0.64,0.78,0.49,0.64,0.93,,0.82
2008-08-04,0.76,0.53,,0.63,0.74,0.77,0.66,0.65,0.75,,0.61,0.63,0.76,0.54,0.66,0.9,,0.78
2008-08-05,0.68,0.59,,0.58,0.71,0.88,0.65,0.78,0.77,,0.57,0.75,0.58,0.58,0.66,0.96,,0.65
2008-08-06,0.66,0.46,,0.55,0.63,0.78,0.6,0.67,0.67,,0.63,0.63,0.84,0.67,0.62,0.89,,0.65
2008-08-07,0.7,0.47,,0.41,0.71,0.76,0.62,0.65,0.8,,0.69,0.6,0.84,0.66,0.58,0.9,,0.77
2008-08-08,0.75,0.52,,0.76,0.85,0.82,0.78,0.94,0.9,,0.57,0.73,0.77,0.49,0.6,0.98,,0.69
2008-08-09,0.69,0.7,,0.69,0.68,0.88,0.7,0.71,0.73,,0.5,0.74,0.73,0.44,0.65,0.99,,0.65
2008-08-10,0.66,0.51,,0.67,0.76,0.79,0.76,0.65,0.81,,0.5,0.57,0.84,0.58,0.6,0.71,,0.84
2008-08-11,0.85,0.53,,0.65,0.68,0.74,0.66,0.69,0.71,,0.85,0.66,0.85,0.73,0.52,0.87,,0.74
2008-08-12,0.92,0.49,,0.82,0.75,0.76,0.87,0.67,0.74,,0.86,0.76,0.74,0.72,0.49,0.97,,0.66
2008-08-13,0.67,0.49,,0.58,0.7,0.78,0.7,0.71,0.73,,0.72,0.71,0.84,0.5,0.64,0.99,,0.63
2008-08-14,0.69,0.56,,0.57,0.66,0.7,0.64,0.85,0.72,,0.79,0.69,0.76,0.57,0.66,0.97,,0.72
2008-08-15,0.85,0.55,,0.91,0.71,0.69,0.72,0.86,0.76,,0.71,0.91,0.68,0.54,0.73,0.99,,0.68
2008-08-16,0.67,0.67,,0.94,0.67,0.69,0.65,0.78,0.7,,0.7,0.7,0.69,0.64,0.56,0.98,,0.73
2008-08-17,0.77,0.56,,0.69,0.61,0.71,0.62,0.77,0.71,,0.78,0.63,0.61,0.5,0.59,0.97,,0.66
2008-08-18,0.68,0.45,,0.61,0.77,0.85,0.63,0.74,0.81,,0.73,0.57,0.65,0.76,0.56,0.85,,0.68
2008-08-19,0.79,0.46,,0.7,0.69,0.77,0.78,0.69,0.72,,0.72,0.63,0.81,0.73,0.53,0.74,,0.7
2008-08-20,0.75,0.49,,0.72,0.73,0.78,0.71,0.75,0.79,,0.66,0.72,0.88,0.55,0.5,0.98,,0.68
2008-08-21,0.69,0.43,,0.62,0.68,0.76,0.68,0.74,0.75,,0.62,0.68,0.77,0.64,0.46,0.96,,0.71
2008-08-22,0.81,0.44,,0.66,0.87,0.7,0.78,0.73,0.92,,0.72,0.76,0.71,0.63,0.63,0.93,,0.84
2008-08-23,0.77,0.56,,0.7,0.82,0.65,0.83,0.89,0.89,,0.59,0.79,0.66,0.5,0.72,0.99,,0.7
2008-08-24,0.7,0.59,,0.8,0.77,0.77,0.75,0.77,0.84,,0.57,0.68,0.65,0.47,0.62,0.86,,0.82
2008-08-25,0.71,0.49,,0.79,0.8,0.81,0.87,0.74,0.81,,0.62,0.76,0.68,0.5,0.62,0.9,,0.75
2008-08-26,0.73,0.48,,0.79,0.78,0.79,0.83,0.74,0.8,,0.65,0.73,0.83,0.53,0.61,0.96,,0.8
2008-08-27,0.7,0.51,,0.73,0.82,0.79,0.74,0.75,0.84,,0.64,0.71,0.81,0.55,0.62,0.93,,0.74
2008-08-28,0.81,0.52,,0.81,0.83,0.83,0.79,0.73,0.86,,0.61,0.71,0.57,0.52,0.64,0.98,,0.76
2008-08-29,0.76,0.5,,0.79,0.82,0.79,0.78,0.72,0.88,,0.67,0.72,0.55,0.6,0.6,0.85,,0.68
2008-08-30,0.71,0.44,,0.68,0.77,0.7,0.67,0.75,0.77,,0.69,0.68,0.61,0.82,0.62,0.71,,0.61
2008-08-31,0.72,0.44,,0.57,0.63,0.94,0.57,0.77,0.75,,0.72,0.7,0.77,0.74,0.57,0.8,,0.76
2008-09-01,0.82,0.46,,0.74,0.71,0.76,0.74,0.75,0.78,,0.7,0.78,0.76,0.52,0.61,0.9,,0.69
2008-09-02,0.75,0.45,,0.79,0.76,0.82,0.68,0.81,0.78,,0.66,0.75,0.81,0.76,0.66,0.96,,0.8
2008-09-03,0.78,0.48,,0.69,0.81,0.68,0.84,0.68,0.83,,0.84,0.66,0.78,0.65,0.65,0.96,,0.89
2008-09-04,0.91,0.44,,0.84,0.68,0.74,0.8,0.76,0.72,,0.9,0.78,0.85,0.76,0.62,0.99,,0.89
2008-09-05,0.77,0.43,,0.78,0.8,0.92,0.8,0.8,0.8,,0.76,0.64,0.76,0.75,0.64,0.98,,0.83
2008-09-06,0.86,0.42,,0.64,0.76,0.88,0.84,0.75,0.7,,0.82,0.64,0.73,0.7,0.35,0.96,,0.69
2008-09-07,0.73,0.4,,0.86,0.75,0.86,0.77,0.79,0.79,,0.75,0.87,0.77,0.63,0.62,0.99,,0.79
2008-09-08,0.74,0.66,,0.7,0.72,0.75,0.73,0.8,0.76,,0.72,0.71,0.86,0.74,0.57,0.98,,0.71
2008-09-09,0.68,0.51,,0.67,0.63,0.88,0.68,0.77,0.67,,0.78,0.66,0.78,0.84,0.47,0.63,,0.82
2008-09-10,0.74,0.53,,0.69,0.74,0.84,0.77,0.74,0.79,,0.74,0.64,0.82,0.58,0.51,0.85,,0.81
2008-09-11,0.78,0.6,,0.74,0.75,0.79,0.69,0.72,0.77,,0.78,0.75,0.81,0.72,0.59,0.89,,0.9
2008-09-12,0.82,0.6,,0.84,0.94,0.86,0.69,0.71,0.96,,0.74,0.85,0.68,0.59,0.58,0.94,,0.81
2008-09-13,0.93,0.49,,0.65,0.8,0.8,0.58,0.83,0.92,,0.82,0.78,0.69,0.59,0.69,0.99,,0.74
2008-09-14,0.83,0.5,,0.72,0.67,0.69,0.63,0.75,0.74,,0.76,0.79,0.71,0.53,0.64,0.99,,0.71
2008-09-15,0.8,0.82,,0.8,0.77,0.68,0.77,0.78,0.8,,0.6,0.91,0.75,0.48,0.64,1.0,,0.65
2008-09-16,0.76,0.8,,0.75,0.79,0.68,0.7,0.81,0.83,,0.67,0.8,0.71,0.51,0.61,0.97,,0.64
2008-09-17,0.79,0.71,,0.72,0.78,0.69,0.69,0.69,0.77,,0.73,0.77,0.7,0.8,0.53,0.67,,0.6
2008-09-18,0.8,0.64,,0.72,0.67,0.68,0.61,0.73,0.71,,0.87,0.68,0.73,0.88,0.59,0.58,,0.69
2008-09-19,0.79,0.65,,0.79,0.71,0.66,0.62,0.67,0.73,,0.71,0.66,0.88,0.71,0.86,0.98,,0.64
2008-09-20,0.64,0.68,,0.8,0.75,0.69,0.64,0.69,0.77,,0.68,0.67,0.83,0.6,0.61,0.99,,0.56
2008-09-21,0.72,0.66,,0.89,0.86,0.7,0.77,0.74,0.8,,0.67,0.73,0.8,0.71,0.62,0.99,,0.58
2008-09-22,0.82,0.65,,0.9,0.86,0.76,0.85,0.86,0.84,,0.64,0.89,0.8,0.71,0.6,0.98,,0.62
2008-09-23,0.8,0.66,,0.91,0.92,0.78,0.91,0.9,0.93,,0.7,0.86,0.74,0.6,0.65,0.99,,0.64
2008-09-24,0.8,0.65,,0.91,0.87,0.86,0.9,0.77,0.9,,0.66,0.83,0.77,0.58,0.58,0.97,,0.73
2008-09-25,0.85,0.71,,0.85,0.8,0.75,0.79,0.79,0.85,,0.69,0.91,0.81,0.42,0.64,1.0,,0.68
2008-09-26,0.7,0.54,,0.83,0.76,0.73,0.78,0.57,0.79,,0.72,0.78,0.81,0.58,0.54,1.0,,0.59
2008-09-27,0.76,0.53,,0.89,0.78,0.78,0.87,0.63,0.78,,0.71,0.79,0.74,0.7,0.6,0.96,,0.58
2008-09-28,0.77,0.56,,0.8,0.77,0.77,0.85,0.74,0.79,,0.75,0.83,0.57,0.71,0.72,0.51,,0.62
2008-09-29,0.78,0.5,,0.77,0.86,0.68,0.79,0.73,0.88,,0.74,0.75,0.68,0.55,0.64,0.63,,0.7
2008-09-30,0.73,0.53,,0.77,0.9,0.88,0.89,0.76,0.92,,0.64,0.72,0.86,0.5,0.65,0.96,,0.78
2008-10-01,0.63,0.58,,0.76,0.84,0.7,0.87,0.9,0.86,,0.67,0.65,0.86,0.5,0.64,0.99,,0.78
2008-10-02,0.69,0.64,,0.71,0.78,0.7,0.75,0.9,0.81,,0.68,0.7,0.86,0.58,0.7,0.98,,0.71
2008-10-03,0.77,0.7,,0.74,0.85,0.71,0.82,0.87,0.89,,0.66,0.84,0.88,0.47,0.72,0.96,,0.78
2008-10-04,0.78,0.76,,0.79,0.71,0.81,0.75,0.87,0.75,,0.68,0.82,0.81,0.46,0.66,0.91,,0.7
2008-10-05,0.75,0.62,,0.72,0.85,0.91,0.81,0.76,0.88,,0.67,0.61,0.83,0.66,0.62,0.77,,0.83
2008-10-06,0.82,0.62,,0.9,0.94,0.88,0.94,0.68,0.91,,0.79,0.65,0.74,0.78,0.77,0.86,,0.86
2008-10-07,0.85,0.69,,0.88,0.86,0.9,0.87,0.76,0.86,,0.85,0.78,0.77,0.81,0.72,0.96,,0.87
2008-10-08,0.81,0.68,,0.84,0.9,0.77,0.85,0.8,0.9,,0.96,0.8,0.88,0.7,0.69,0.94,,0.86
2008-10-09,0.92,0.72,,0.96,0.87,0.82,0.83,0.82,0.89,,0.84,0.91,0.79,0.54,0.66,0.93,,0.75
2008-10-10,0.81,0.71,,0.87,0.85,0.79,0.87,0.8,0.88,,0.82,0.92,0.89,0.73,0.61,0.92,,0.82
2008-10-11,0.77,0.71,,0.85,0.85,0.84,0.87,0.8,0.9,,0.84,0.87,0.75,0.89,0.7,0.36,,0.8
2008-10-12,0.82,0.69,,0.84,0.91,0.86,0.89,0.83,0.91,,0.86,0.75,0.72,0.9,0.65,0.61,,0.71
2008-10-13,0.79,0.7,,0.87,0.81,0.88,0.89,0.81,0.84,,0.88,0.71,0.81,0.94,0.62,0.71,,0.79
2008-10-14,0.81,0.68,,0.9,0.84,0.9,0.84,0.73,0.85,,0.77,0.76,0.68,0.69,0.69,0.97,,0.86
2008-10-15,0.83,0.7,,0.83,0.87,0.88,0.87,0.77,0.88,,0.82,0.76,0.8,0.7,0.78,0.99,,0.89
2008-10-16,0.87,0.67,,0.87,0.85,0.74,0.87,0.91,0.88,,0.85,0.85,0.82,0.63,0.75,0.99,,0.89
2008-10-17,0.76,0.54,,0.76,0.82,0.77,0.82,0.92,0.85,,0.64,0.76,0.69,0.6,0.79,0.91,,0.79
2008-10-18,0.78,0.54,,0.75,0.83,0.8,0.84,0.76,0.85,,0.71,0.77,0.87,0.62,0.77,0.45,,0.75
2008-10-19,0.8,0.63,,0.75,0.81,0.8,0.85,0.79,0.82,,0.78,0.76,0.73,0.81,0.7,0.86,,0.77
2008-10-20,0.78,0.69,,0.7,0.75,0.85,0.8,0.77,0.76,,0.9,0.73,0.87,0.84,0.68,0.39,,0.76
2008-10-21,0.88,0.69,,0.75,0.86,0.73,0.85,0.81,0.89,,0.93,0.62,0.67,0.81,0.68,0.87,,0.9
2008-10-22,0.93,0.69,,0.96,0.85,0.76,0.85,0.8,0.86,,0.85,0.93,0.67,0.61,0.69,0.88,,0.8
2008-10-23,0.86,0.75,,0.82,0.82,0.78,0.92,0.87,0.81,,0.7,0.83,0.83,0.48,0.7,1.0,,0.75
2008-10-24,0.83,0.7,,0.83,0.79,0.78,0.84,0.82,0.83,,0.76,0.84,0.75,0.52,0.66,0.92,,0.81
2008-10-25,0.83,0.73,,0.89,0.91,0.8,0.87,0.77,0.94,,0.66,0.79,0.73,0.48,0.79,0.93,,0.8
2008-10-26,0.78,0.65,,0.77,0.84,0.92,0.81,0.83,0.84,,0.77,0.95,0.74,0.63,0.76,0.35,,0.83
2008-10-27,0.87,0.67,,0.9,0.9,0.79,0.92,0.96,0.92,,0.9,0.67,0.74,0.73,0.74,0.71,,0.84
2008-10-28,0.9,0.69,,0.92,0.82,0.84,0.92,0.97,0.86,,0.87,0.91,0.83,0.7,0.76,0.98,,0.85
2008-10-29,0.91,0.74,,0.97,0.85,0.76,0.84,0.71,0.87,,0.82,0.92,0.85,0.51,0.82,0.98,,0.9
2008-10-30,0.86,0.73,,0.93,0.87,0.8,0.91,0.66,0.92,,0.93,0.87,0.88,0.66,0.7,0.98,,0.95
2008-10-31,0.87,0.63,,0.83,0.93,0.81,0.9,0.95,0.95,,0.9,0.89,0.7,0.7,0.68,0.97,,0.93
2008-11-01,0.86,0.71,,0.99,0.92,0.89,0.85,0.95,0.95,,0.66,0.87,0.84,0.63,0.8,0.98,,0.89
2008-11-02,0.85,0.77,,0.98,0.82,0.93,0.86,0.71,0.88,,0.84,0.91,0.88,0.87,0.78,0.95,,0.91
2008-11-03,0.84,0.81,,0.95,0.91,0.93,0.89,0.8,0.96,,0.82,0.86,0.89,0.71,0.64,0.96,,0.85
2008-11-04,0.92,0.82,,1.0,0.9,0.91,0.91,0.92,0.96,,0.89,0.92,0.88,0.73,0.68,0.98,,0.83
2008-11-05,0.9,0.74,,0.97,0.86,0.91,0.87,0.94,0.95,,0.94,0.79,0.88,0.82,0.72,0.97,,0.91
2008-11-06,0.88,0.74,,0.98,0.85,0.94,0.85,0.92,0.9,,0.97,0.94,0.8,0.65,0.7,0.98,,0.96
2008-11-07,0.81,0.67,,0.92,0.85,0.85,0.85,0.96,0.87,,0.88,0.81,0.85,0.78,0.74,0.97,,0.88
2008-11-08,0.83,0.72,,0.9,0.77,0.89,0.9,0.92,0.81,,0.87,0.8,0.93,0.84,0.73,0.98,,0.91
2008-11-09,0.83,0.77,,0.79,0.74,0.76,0.9,0.9,0.78,,0.89,0.67,0.86,0.92,0.73,0.91,,0.92
2008-11-10,0.69,0.64,,0.71,0.74,0.85,0.77,0.95,0.81,,0.82,0.61,0.81,0.88,0.72,0.83,,0.86
2008-11-11,0.76,0.69,,0.76,0.76,0.75,0.69,0.88,0.81,,0.9,0.69,0.85,0.76,0.66,0.8,,0.84
2008-11-12,0.81,0.7,,0.79,0.81,0.81,0.83,0.95,0.86,,0.79,0.89,0.86,0.77,0.8,0.99,,0.93
2008-11-13,0.82,0.75,,0.88,0.86,0.92,0.9,0.95,0.92,,0.67,0.91,0.88,0.6,0.8,0.99,,0.89
2008-11-14,0.82,0.68,,0.8,0.83,0.87,0.85,0.8,0.87,,0.67,0.83,0.93,0.51,0.69,0.88,,0.97
2008-11-15,0.82,0.69,,0.78,0.91,0.85,0.89,0.77,0.94,,0.71,0.84,0.77,0.58,0.76,0.66,,0.93
2008-11-16,0.88,0.74,,0.79,0.85,0.87,0.79,0.93,0.95,,0.8,0.92,0.53,0.63,0.76,0.75,,0.91
2008-11-17,0.88,0.65,,0.8,0.86,0.92,0.81,0.85,0.86,,0.75,0.8,0.76,0.6,0.8,0.98,,0.94
2008-11-18,0.88,0.56,,0.8,0.85,0.89,0.87,0.76,0.9,,0.78,0.8,0.68,0.64,0.7,0.34,,0.91
2008-11-19,0.84,0.67,,0.85,0.86,0.84,0.79,0.8,0.94,,0.73,0.86,0.6,0.66,0.76,0.98,,0.88
2008-11-20,0.69,0.53,,0.83,0.85,0.78,0.79,0.79,0.87,,0.68,0.71,0.58,0.6,0.78,0.68,,0.92
2008-11-21,0.74,0.74,,0.89,0.85,0.7,0.86,0.79,0.81,,0.74,0.82,0.45,0.59,0.8,0.98,,0.85
2008-11-22,0.79,0.65,,0.89,0.86,0.61,0.81,0.5,0.98,,0.67,0.77,0.47,0.64,0.6,0.98,,0.83
2008-11-23,0.74,0.63,,0.87,0.89,0.81,0.82,0.45,0.95,,0.65,0.71,0.65,0.63,0.63,0.92,,0.91
2008-11-24,0.86,0.68,,0.91,0.92,0.77,0.94,0.92,0.97,,0.9,0.84,0.49,0.66,0.78,0.95,,0.87
2008-11-25,0.81,0.83,,0.92,0.9,0.77,0.94,0.98,0.95,,0.71,0.82,0.57,0.61,0.84,0.96,,0.81
2008-11-26,0.84,0.71,,0.87,0.91,0.89,0.94,0.86,0.97,,0.7,0.8,0.82,0.58,0.78,0.94,,0.89
2008-11-27,0.81,0.57,,0.78,0.88,0.89,0.9,0.92,0.85,,0.76,0.72,0.77,0.74,0.67,0.97,,0.84
2008-11-28,0.84,0.72,,0.74,0.78,0.89,0.83,0.94,0.81,,0.75,0.83,0.85,0.66,0.74,0.98,,0.86
2008-11-29,0.79,0.84,,0.8,0.83,0.95,0.92,0.97,0.86,,0.95,0.74,0.9,0.76,0.73,0.98,,0.85
2008-11-30,0.74,0.86,,0.81,0.89,0.91,0.89,0.98,0.92,,0.82,0.72,0.91,0.66,0.78,0.99,,0.95
2008-12-01,0.82,0.81,,0.86,0.83,0.81,0.91,0.92,0.9,,0.81,0.81,0.87,0.68,0.68,0.98,,0.9
2008-12-02,0.74,0.69,,0.83,0.89,0.85,0.89,0.96,0.95,,0.7,0.75,0.86,0.65,0.84,0.99,,0.87
2008-12-03,0.71,0.78,,0.7,0.89,0.9,0.94,0.91,0.98,,0.94,0.59,0.93,0.68,0.91,0.88,,0.9
2008-12-04,0.76,0.83,,0.81,0.86,0.83,0.93,0.91,0.92,,0.96,0.61,0.88,0.81,0.75,0.87,,0.88
2008-12-05,0.77,0.8,,0.82,0.85,0.85,0.91,0.97,0.93,,0.84,0.7,0.87,0.58,0.82,1.0,,0.78
2008-12-06,0.8,0.71,,0.91,0.92,0.83,0.92,0.96,0.96,,0.83,0.77,0.83,0.64,0.73,0.97,,0.8
2008-12-07,0.83,0.72,,0.96,0.88,0.89,0.86,0.92,0.94,,0.76,0.92,0.87,0.71,0.78,0.98,,0.93
2008-12-08,0.83,0.69,,0.87,0.87,0.92,0.92,0.95,0.92,,0.88,0.88,0.94,0.87,0.72,0.87,,0.95
2008-12-09,0.83,0.69,,0.79,0.89,0.88,0.9,0.81,0.96,,0.93,0.79,0.96,0.84,0.7,0.71,,0.97
2008-12-10,0.94,0.77,,0.87,0.9,0.82,0.91,0.92,0.96,,0.89,0.87,0.85,0.61,0.74,1.0,,0.91
2008-12-11,0.94,0.62,,1.0,0.87,0.89,0.92,0.98,0.9,,0.69,0.93,0.79,0.55,0.84,1.0,,0.91
2008-12-12,0.92,0.53,,0.99,0.83,0.91,0.91,0.87,0.88,,0.66,0.93,0.79,0.66,0.92,0.99,,0.88
2008-12-13,0.86,0.63,,0.94,0.78,0.94,0.85,0.91,0.83,,0.74,0.88,0.82,0.72,0.82,0.97,,0.93
2008-12-14,0.91,0.83,,0.79,0.71,0.94,0.87,0.96,0.82,,0.86,0.83,0.89,0.76,0.74,0.99,,0.95
2008-12-15,0.93,0.73,,0.78,0.88,0.9,0.9,0.97,0.99,,0.83,0.85,0.91,0.72,0.8,0.99,,0.9
2008-12-16,0.91,0.76,,0.85,0.84,0.95,0.89,0.98,0.97,,0.78,1.0,0.95,0.76,0.82,0.98,,0.94
2008-12-17,0.9,0.79,,0.95,0.94,0.84,0.93,0.98,0.99,,0.8,0.91,0.92,0.63,0.74,0.98,,0.93
2008-12-18,0.91,0.88,,1.0,0.93,0.85,0.92,0.95,0.99,,0.81,0.93,0.91,0.58,0.74,0.34,,0.96
2008-12-19,0.9,0.84,,0.91,0.85,0.82,0.89,0.94,0.88,,0.82,0.9,0.95,0.64,0.8,0.98,,0.89
2008-12-20,0.82,0.75,,0.84,0.91,0.86,0.85,0.95,0.97,,0.72,0.89,0.87,0.61,0.72,0.68,,0.9
2008-12-21,0.84,0.66,,0.83,0.89,0.78,0.88,0.86,0.92,,0.74,0.92,0.83,0.5,0.7,0.98,,0.83
2008-12-22,0.77,0.69,,0.8,0.91,0.89,0.83,0.97,0.96,,0.64,0.85,0.63,0.72,0.7,0.98,,0.8
2008-12-23,0.91,0.62,,0.83,0.99,0.89,0.83,0.98,1.0,,0.73,0.85,0.75,0.81,0.78,0.92,,0.88
2008-12-24,0.94,0.61,,0.98,0.91,0.81,0.88,0.94,0.97,,0.75,0.86,0.77,0.87,0.74,0.95,,0.95
2008-12-25,0.79,0.62,,0.86,0.84,0.81,0.76,0.83,0.92,,0.76,0.88,0.85,0.74,0.84,0.96,,0.8
2008-12-26,0.55,0.57,,0.9,0.71,0.75,0.7,0.59,0.78,,0.72,0.75,0.9,0.9,0.67,0.73,,0.69
2008-12-27,0.68,0.59,,0.83,0.79,0.82,0.76,0.69,0.82,,0.68,0.75,0.89,0.94,0.7,0.84,,0.79
2008-12-28,0.64,0.65,,0.82,0.82,0.8,0.78,0.63,0.83,,0.79,0.78,0.87,0.8,0.86,0.91,,0.79
2008-12-29,0.78,0.77,,0.85,0.81,0.76,0.84,0.69,0.81,,0.82,0.84,0.87,0.82,0.68,0.87,,0.87
2008-12-30,0.81,0.75,,0.65,0.8,0.86,0.87,0.7,0.87,,0.96,0.84,0.91,0.91,0.76,0.34,,0.95
2008-12-31,0.89,0.8,,0.75,0.85,0.87,0.87,0.77,0.93,,0.88,0.87,0.94,0.85,0.74,0.65,,0.97
2009-01-01,0.84,0.78,,0.93,0.89,0.79,0.92,0.94,0.98,,0.83,0.94,0.86,0.89,0.9,0.99,,0.92
2009-01-02,0.89,0.72,,0.97,0.88,0.79,0.9,0.86,0.94,,0.81,0.87,0.76,0.84,0.9,0.63,,0.93
2009-01-03,0.72,0.63,,0.81,0.83,0.68,0.92,0.7,0.9,,0.68,0.85,0.82,0.84,0.8,0.33,,0.79
2009-01-04,0.75,0.69,,0.95,0.78,0.82,0.9,0.85,0.81,,0.69,0.78,0.79,0.61,0.74,0.89,,0.86
2009-01-05,0.84,0.67,,0.92,0.87,0.78,0.82,0.82,0.95,,0.73,0.82,0.84,0.62,0.72,0.53,,0.92
2009-01-06,0.86,0.68,,0.88,0.75,0.65,0.71,0.85,0.9,,0.7,0.85,0.8,0.65,0.74,0.99,,0.82
2009-01-07,0.84,0.69,,0.88,0.85,0.84,0.84,0.78,0.91,,0.75,0.83,0.51,0.59,0.82,0.93,,0.71
2009-01-08,0.82,0.58,,0.93,0.9,0.9,0.91,0.83,0.98,,0.7,0.79,0.84,0.64,0.88,0.35,,0.82
2009-01-09,0.87,0.64,,0.87,0.83,0.9,0.87,0.83,0.97,,0.7,0.88,0.88,0.9,0.74,0.24,,0.8
2009-01-10,0.84,0.72,,0.87,0.75,0.94,0.82,0.86,0.82,,0.73,0.85,0.93,0.92,0.81,0.32,,0.8
2009-01-11,0.81,0.77,,0.79,0.65,0.8,0.77,0.93,0.59,,0.73,0.84,0.87,0.76,0.73,0.54,,0.8
2009-01-12,0.78,0.73,,0.76,0.57,0.88,0.73,0.89,0.57,,0.79,0.83,0.88,0.81,0.86,0.42,,0.81
2009-01-13,0.76,0.8,,0.73,0.74,0.89,0.63,0.78,0.82,,0.81,0.81,0.88,0.82,0.8,0.77,,0.87
2009-01-14,0.87,0.78,,0.8,0.93,0.98,0.83,0.94,0.98,,0.76,0.81,0.64,0.63,0.88,0.99,,0.97
2009-01-15,0.93,0.79,,0.97,0.77,0.88,0.88,0.94,0.8,,0.78,0.87,0.61,0.76,0.86,0.99,,0.86
2009-01-16,0.81,0.73,,0.9,0.77,0.91,0.89,0.97,0.84,,0.86,0.94,0.81,0.92,0.84,0.33,,0.89
2009-01-17,0.79,0.77,,0.88,0.82,0.81,0.9,0.96,0.89,,0.91,0.75,0.79,0.89,0.76,0.49,,0.92
2009-01-18,0.79,0.86,,0.88,0.84,0.8,0.9,0.95,0.86,,0.89,0.66,0.89,0.84,0.78,0.9,,0.8
2009-01-19,0.72,0.67,,0.77,0.82,0.87,0.89,0.98,0.8,,0.92,0.76,0.9,0.85,0.86,0.99,,0.83
2009-01-20,0.75,0.79,,0.85,0.76,0.85,0.83,0.98,0.8,,0.82,0.91,0.9,0.7,0.79,0.99,,0.87
2009-01-21,0.86,0.81,,0.97,0.78,0.84,0.91,0.98,0.84,,0.8,0.97,0.89,0.58,0.85,0.99,,0.9
2009-01-22,0.78,0.84,,0.86,0.77,0.87,0.79,0.94,0.8,,0.8,0.9,0.89,0.81,0.86,0.99,,0.94
2009-01-23,0.71,0.87,,0.85,0.88,0.84,0.85,0.91,0.9,,0.98,0.84,0.85,0.85,0.68,0.99,,0.78
